A brown and a white horse in Scheveningen,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh3.ggpht.com/K9MZbkpsMTXMhsSBG6CD_r2WhzPwVBeMGckfCNPMmICEoOykT7OLG7LjA3Lcx9QIQppkN_DpXSPti7MKAA7X-Np6OeE=s0
Vennetje op de heide,Jan Adam Zandleven,," mentioned on object Jan Adam Zandleven (06-Feb-1868 - 16-Jul-1923), Netherlands",nl,1890 - 1923, Netherlands, oil on panel,Rijksmuseum,1890 - 1923,https://lh3.googleusercontent.com/H0cDLgiHop59oX9hMceoswyFpt3WND1VTxtPH5f5w5aJJ-SUS_6uKAMzOGWSd2QCrP37geTpw0gx-UiNU-ADRUMl_tqV=s0
The Baanbrugsteeg seen from the Haarlemmerdijk in the direction of the Vinkenstraat and the Brouwersgracht,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,ca. 1905, Amsterdam, oil on panel,Rijksmuseum,ca. 1905,https://lh5.ggpht.com/oQmYEvxf87m1smgoUDHGBBBye26ZVF-rg7Eu8EwrkmfVUWohIKkHwVfpXswIM0RnchM501f-5iMa2wwsWzwOegI6ugo=s0
Meadow landscape,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on cardboard,Rijksmuseum,ca. 1880 - ca. 1923,https://lh6.ggpht.com/vInh9raMuA97IJIBCg7EI2OWKFLZJOI3t19RxVxyZLkebd973FnJHycp_slhxWHPNxHNDPevDgnCuFgPtzQWUAocwak=s0
Dune landscape at Dekkersduin,George Hendrik Breitner,," The Hague, mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923)",nl,ca. 1875 - ca. 1885, Netherlands, Netherlands,Rijksmuseum,ca. 1875 - ca. 1885,https://lh4.ggpht.com/WcUPm3u2blTJebpnQhzdjBhNERo_OT0xGm7Ng9H3BYeNV55lv1vVejcuhUOJ2W_Pi9v3mnz24OCOOYcDBhFoC936Hw=s0
The Prinsengracht near the Lauriergracht,George Hendrik Breitner,," Amsterdam, mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923)",nl,ca. 1880 - ca. 1923, Amsterdam, Amsterdam,Rijksmuseum,ca. 1880 - ca. 1923,https://lh3.googleusercontent.com/zI1JbHYl6Wtx0hTOjim6c9MDNhl8GQdnrqlbzOOlfEyKeJtzjHtcTlu5R2ABeqGlt799rjPmPL13GgzhnE4UAsNk6-M=s0
Hussars on maneuver,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh6.ggpht.com/4shXjsPPSnIyNVvpnyeb3IVNirZJ6a0Mi1qjK6Cu1FyWF29bIMLK7e1p-R-_yVXsJb786M1JHjVHOcw_h9j2zJSwhcjo=s0
Artillery on maneuver,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh5.ggpht.com/w32VN5Zkusawb-VKmd8y-1o8GnIVw1yd2Q0l20P1w0rZLj_HsnHLWI99TObSeOcQv6n4S3TMJtCr9TYa05jH7vbzuL0=s0
Portrait of a man,Maarten van Heemskerck,," possibly Pieter Gerritsz Bicker, Maarten van Heemskerck (1498 - 1574)",nl,1529, Haarlem, Haarlem,Rijksmuseum,1529,https://lh3.googleusercontent.com/z7vvUbvHvI5fAcCJr7_KtpJ_tD7C2IAdzu2VOkzoMsm5O5bd6UJOwtLI7eRZBV0_brfQWndkqFcQFVkPhiGK1epR8OQ=s0
Boerenhofstede,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on cardboard,Rijksmuseum,ca. 1880 - ca. 1923,https://lh4.ggpht.com/U2HtfoQajMO1CaOD_-Z6NDJdTNtlHWLFmAf9zmq6kAxd09sj7kzUSx6_clsODvTjehFLlJtCcjsorJAh0TyJpXvfrA=s0
Landscape near Waalsdorp with soldiers on maneuver,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh4.ggpht.com/P85dDb1CUXMWH5Qj6A5jtN-ob829bozGSR0S2jiZBsn2US1ncCGF4x6IpygqbLCyohag4dU9Oc4n5vul85tdXixZ9w=s0
Forest view,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on cardboard,Rijksmuseum,ca. 1880 - ca. 1923,https://lh6.ggpht.com/p-o9P15nZUhrk1Ew1Y1X8bwOAB63MyreScKY9SDVnLCS8b1gU46Ew-tMQvmuesaCoNrzcyOnv9z7F1O3tqEWpNGEA74=s0
The Lauriergracht at the Tweede Laurierdwarsstraat,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1917 - 1918, Amsterdam, oil on panel,Rijksmuseum,1917 - 1918,https://lh6.ggpht.com/1NmKsxn3uRG2Tw16970vB2bSrupt7Yv0HsdRvok5otcDZGJcFTVK8WgqX4MBzxVuMaS68ipgHuZ4VZE4j6ajAXvYG-a3=s0
Marie Anne Henriette Breitner (born 1882-06-14),George Hendrik Breitner,," half sister of the painter, mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923)",nl,ca. 1890 - ca. 1923, Netherlands, Netherlands,Rijksmuseum,ca. 1890 - ca. 1923,https://lh3.googleusercontent.com/epu9IExGt0aPQeu7-OJpBykTQ8sTh3E3ar-YxFb0cgZPvpRCfdLCyn73zDwDONzrWTsme6IW2DIjIkx-h3X6TDL0FGw=s0
Street in Montmartre,George Hendrik Breitner,," Paris, George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923)",nl,ca. 1880 - ca. 1923, Paris, Paris,Rijksmuseum,ca. 1880 - ca. 1923,https://lh3.googleusercontent.com/97moh2-NwqS9ptxXcZRj7uT2J4Oj_e9EKY84YOt1QhN_8pPS1V9ioCEVfdnTbHvwN6fok8FtdTrfdM0onpdIT--P4xk=s0
Amsterdam cityscape,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1880 - 1923, Amsterdam, oil on panel,Rijksmuseum,1880 - 1923,https://lh6.ggpht.com/Qw81-N_7syHSHZkG1PgAZIK1PPx3ot6qM8Z_B1vg8EwAfnvo8OLDr-JNdc92oSshAo0s9DDwFQ1DL0s9-79rLH_q0jE=s0
Ginger jar with anemones,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1900 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1900 - ca. 1923,https://lh5.ggpht.com/XyUwxPSEzWe78Jv8rxThNhv9IoCQu8y_u_0uWwf_LKaGRKNdGjo2z61ukDiOSR4lGyD9J9cpoT8m2MC8szcVsOWAgw=s0
Het Rokin in Amsterdam,George Hendrik Breitner,," George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,ca. 1880 - ca. 1923, Amsterdam, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh4.ggpht.com/x_X0q6i5XFn77fUwZAhXsrhDxW00Yp6ucHcKCk_bUqJie3SgxFB0mGnPpoyhCJCBbjhf3rlJk7ptZWNyZLTTm1IweuI=s0
De Leidsegracht in Amsterdam,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,ca. 1880 - ca. 1923, Amsterdam, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh3.ggpht.com/5uIgWi5KRpojAv1clmlgXTKUuoL-cD2cHmPz7ZMHzsPZ3tJZ8RVmOq-Mn16e9w4dIGdy3EHbAfbfmMb6gjbC-I2WWVU=s0
Four cows,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on cardboard,Rijksmuseum,ca. 1880 - ca. 1923,https://lh6.ggpht.com/Rz_GNvHLt-F6hd5026pXFgFsPYbSx2KeRXklEUkMlZLrtO6kjanF7KXC-Otef6Bp47NQdwMztBA5MfUSmTUP0Gz9P6w=s0
Het Rokin in Amsterdam,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1923, Amsterdam, oil on panel,Rijksmuseum,1923,https://lh3.ggpht.com/QMX-5rsZ8S8_fSCCce_vsX650XLnKmuiVRK12ig6vNdjv1KqdHanb-Ijxflc-U3HcIFPXFuNb_boJk-6hujRlcZ4Xn7J=s0
Bulb fields,Anton L. Koster,," mentioned on object Anton L. Koster (08-Aug-1859 - 28-May-1937), Netherlands",nl,1880 - 1937, Netherlands, oil on panel,Rijksmuseum,1880 - 1937,https://lh6.ggpht.com/JzJcRJiFtA7RGpLSIHdgNvFOHEc_PnT1aLFErC9dgQp84S-fA3lkh_oPCQEGyGXVcWCQo1b_jrgrSqvg6oXUZqhkdz8=s0
Het Rokin in Amsterdam,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1897, Amsterdam, oil on canvas,Rijksmuseum,1897,https://lh3.googleusercontent.com/s3VoYiQqMrchBIZvIGnB3fxqyZ4RWpSNOj0TrSAuKChG9jzUIwZGuDBdYxDoIgOzDUuecCg-uVu351eGxRrPZVmQzw=s0
Group of houses,George Hendrik Breitner,," George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on canvas,Rijksmuseum,ca. 1880 - ca. 1923,https://lh3.ggpht.com/YkoXz3mw_wQqdfwkyFleeW0zAHrxyIQlVzFykleNpflqa4i4zvWlxSvoiOTvP-zobBzjZNLJaTHk8JhoenwywKBIk34=s0
Portrait of Floris Verster,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh5.ggpht.com/tRhXdD5NU0Lqd-eiz-scoiykeuvxoESWWFTOvY6YyJWB7hbZ5ynNmCNLJQMyjW9G5kpjxb1jbLSf3ihjnIqZz1-pHBM=s0
The Singelbrug at Paleisstraat in Amsterdam,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1898, Amsterdam, oil on canvas,Rijksmuseum,1898,https://lh3.googleusercontent.com/Bawo7r1nPZV6sJ4OHZJHdKV_4Ky59vquAR7KoUXcNZgx9fqTaOW-QaOM9qoyYhOTAopzjt9OIfW06RMwa-9eJW9KjQw=s0
The vestry of the Sint-Stevenskerk in Nijmegen,Johannes Bosboom,," mentioned on object Johannes Bosboom (18-Feb-1817 - 14-Sep-1891), Netherlands",nl,1850 - 1891, Netherlands, oil on panel,Rijksmuseum,1850 - 1891,https://lh3.ggpht.com/OVN5YR786FeBt6Sg1ROigkzmGY7k3OD0ITRMCFz0gZ5MqTrqe-qXdMVoVKU916up-pig32twVks_pUS9oc0h-Hvven0=s0
Building site at De Clercqstraat,George Hendrik Breitner,," George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,ca. 1880 - ca. 1923, Amsterdam, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh3.ggpht.com/IbbSt3Qp-xxiFR46OvJ8oF0nUhRFtanEqz7-gAYy0-_aVrTeYNVZcf2hrLq0UnZCmnvyYTSIuPC1JVMrIgxm4_M4jTE=s0
City view in The Hague (?),George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,ca. 1880 - ca. 1923, Netherlands, oil on panel,Rijksmuseum,ca. 1880 - ca. 1923,https://lh4.ggpht.com/UpbHjjHSYsyZrHQxPXjsy18zUE0dWn2OnOjv0QnNPirOjC5EW-jUMRb78G-rYPaCuJkg0zS8Ya_RaGCnbXXIC--IsB0=s0
Landscape near Abcoude,Paul Joseph Constantin Gabriël,," mentioned on object Paul Joseph Constantin Gabriël (1828 - 23-Aug-1903), Netherlands",nl,1860 - 1870, Netherlands, oil on canvas on panel,Rijksmuseum,1860 - 1870,https://lh4.ggpht.com/2sryU948XBUKWFK7MwDFMSC7xgWga8t5x4bbMo_nohNK_nVXMo64o24QvaU6SeUTRDu9sNJASpZ07m2Y-1LAa6mUeQ=s0
Show window,Isaac Israels,," mentioned on object Isaac Israels (03-Feb-1865 - 07-Oct-1934), Amsterdam",nl,1894, Amsterdam, oil on canvas,Rijksmuseum,1894,https://lh3.googleusercontent.com/FP6XlPhhS5EaChWgMMLPRScEOFrY9n11gLrjNk-ayB5BGOiAw9xpQYlFhIiOcnPdLie3oDDTNtwLVGxRXSWOcb22Opy4=s0
maidens on the Leidsegracht,Isaac Israels,," mentioned on object Isaac Israels (03-Feb-1865 - 07-Oct-1934), Amsterdam",nl,ca. 1890 - ca. 1900, Amsterdam, oil on cardboard,Rijksmuseum,ca. 1890 - ca. 1900,https://lh5.ggpht.com/JEG9fMLyWqD2LdcDJ0I8XR8fqi7SVDVuWbTf9P4kVWZUoY0UMgDbN_j16hb_aX6T1nrDoxdhsiRAoO62MQXxQbcyEg=s0
Schafttijd in the construction site on the Van Diemenstraat in Amsterdam,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1897, Amsterdam, oil on canvas,Rijksmuseum,1897,https://lh3.ggpht.com/j7qoBBO56GGgTpfTgfPN3hTv02RjiCEK48Ota_zmck6v_aPsV7VjPnKPnJZV1TMrWEY_d7jHkKh6EPKaO2cL7DDXg9M=s0
In the Bois de Boulogne near Paris,Isaac Israels,," mentioned on object Isaac Israels (03-Feb-1865 - 07-Oct-1934), Paris",nl,ca. 1906, Paris, oil on canvas,Rijksmuseum,ca. 1906,https://lh3.googleusercontent.com/MNk9sUzW8HgSSoCJ2GSEAU5E-RFNjF4x-bXJn-NnpB3ajXSZh9jrTLWKgCBGEkjXU7a1lFrhUI6GV5u5G8KPvBPu0w=s0
Landscape with a canal,Geo Poggenbeek,," mentioned on object Geo Poggenbeek (20-Jul-1853 - 04-Jan-1903), Netherlands",nl,1873 - 1903, Netherlands, oil on canvas,Rijksmuseum,1873 - 1903,https://lh5.ggpht.com/qrLVq_4iGpO_7C5Wt5XLLbxJxhl9P2lOmgmB5ZAgd5ys263J4TuxIrQjj4FSvPIEFm9Kl8M1cco-YhC8ss64MB4XV-NB=s0
Resting cavalry,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,1885, Netherlands, oil on canvas,Rijksmuseum,1885,https://lh3.ggpht.com/VtGhLeVkYOEj7-4qy-CayRnJwgoS1_7fvIL1ldRFuPTxXDZAt2hnLTxkbjUU-KT_OGF3FunzeGlarHM_3IxrDJ5TbwjM=s0
Morning ride along the beach,Anton Mauve,," mentioned on object Anton Mauve (18-Sep-1838 - 05-Feb-1888), Netherlands",nl,1876, Netherlands, oil on canvas,Rijksmuseum,1876,https://lh3.googleusercontent.com/RoLj8lgS_dmM8yA1JvidPpFZO2IAx7zEOMyaH5BN9rje2EARTp4MJblhom6L6tDQD2aWKScuDFrPUlSpxItdKhLuKbA=s0
Maria Magdalena,Jan van Scorel,," Jan van Scorel (09-Jan-1495 - 06-Dec-1562), Haarlem",nl,ca. 1530, ? Haarlem, oil on panel,Rijksmuseum,ca. 1530,https://lh3.googleusercontent.com/moxL3z7zz5j_5gQCgvRGcmLD-RDhVgZvA2NGREYgkLTkYUbGa4Ts-57UaQ4ilN38xWX6w_gb_eU6hkMZcC-wfMg5NQ=s0
Girl in white kimono,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Amsterdam",nl,1894, Amsterdam, oil on canvas,Rijksmuseum,1894,https://lh3.googleusercontent.com/0bgOiMrBM2GuhW_pNeQW711GuB3kD7Gq7AILGHaJGeWKa1Fu1hUJGpOjvSpiP_XpgRlC4jVmH0Z1233PEPMJTfNRR7Q=s0
De Baan in Rotterdam,George Hendrik Breitner,," mentioned on object George Hendrik Breitner (12-Sep-1857 - 05-Jun-1923), Netherlands",nl,1880 - 1923, Netherlands, oil on panel,Rijksmuseum,1880 - 1923,https://lh3.ggpht.com/moGVc-U36OQ3M9IfontazunI5gtxcDEKNz7_DC-qlu6pUjd_oAqbv8ZP8vUi7ehgIraQz6U52Ppjx7hzL45a34snrOE=s0
Pieter Both (1568-1615). Governor-General (1610-14),anoniem,," anonymous, Batavia",nl,1625 - 1675, Batavia, oil on panel,Rijksmuseum,1625 - 1675,https://lh4.ggpht.com/XRXw4DN2GQfQOGcSVJjIaRtZJtreTL5jZ5J17xEEPhIJZWI62ARWNqGJlMcueYnhEEhpDATKBlQDUZGrIVwAgO04xhk=s0
Jacques Specx (born 1588). Governor-General (1629-32),anoniem,," anonymous, Batavia",nl,1629 - 1675, Batavia, oil on panel,Rijksmuseum,1629 - 1675,https://lh3.googleusercontent.com/1E1wEdsraTGeC30MKUYW-cAOM1cAGIOhF_Xe8glBtM1qZAzjK5ruken1lGanu4cxHSGLtAd6plZZehbJ6hXlEZiDmWk=s0
Laurens Reael (1583-1637). Governor-General (1616-19),anoniem,," anonymous, Batavia",nl,1616 - 1675, Batavia, oil on panel,Rijksmuseum,1616 - 1675,https://lh3.ggpht.com/DcjJMU5TJyXNeu0ebjVwKbFMP2GzwZqggo32-3qaaOJJZx7n9-OnZUJrrSSWAW11Yv2lrUxODICn6pGEXWomg9DcIDY=s0
Antonio van Diemen (1593-1645). Governor-General (1636-45),anoniem,," anonymous, Batavia",nl,1636 - 1675, Batavia, oil on panel,Rijksmuseum,1636 - 1675,https://lh5.ggpht.com/mz2x8b0yRyYjL8iwGCNhLe01W-zJYvWNp_zduAVMa-Q01wz7k2ZT_7nswjsxFC80q8ck7taO6-27Pkp557jwaa_EJrmq=s0
Boerenerf bij Noorden,Willem Roelofs (I),," mentioned on object Willem Roelofs (I) (10-Mar-1822 - 12-May-1897), Netherlands",nl,1870 - 1897, Netherlands, oil on panel,Rijksmuseum,1870 - 1897,https://lh6.ggpht.com/7HS03I0pN7u98HhkXE7b6VyiCjdfj88WSS5QaSg-Ms5vS8Yx6MR-ZOQnuv6d038zvmXybD2Zqv70zbL3mdneLRHZcQ=s0
Farmhouse on a canal,Johan Hendrik Weissenbruch,," mentioned on object Johan Hendrik Weissenbruch (19-Jun-1824 - 24-Mar-1903), Netherlands",nl,1870 - 1903, Netherlands, oil on panel,Rijksmuseum,1870 - 1903,https://lh6.ggpht.com/I7auExHWcSfW74awW_vRZ7xcqxK90XUh0PeNcA4O68yPSj0AoFG3X5-0Nq45UhnjTUoEj5SNtK42EwsfrHyQA0-i1r4=s0
The bridge over the IJssel near Doesburg,Willem Roelofs (I),," mentioned on object Willem Roelofs (I) (10-Mar-1822 - 12-May-1897), Doesburg",nl,1889, Doesburg, oil on canvas on panel,Rijksmuseum,1889,https://lh3.googleusercontent.com/4VklngRNoTIlLKblBw2fPpeYopAOj0vJvFqEVzFBSWWlY1HqR6Z3o0TTszN3JHTYG3z_Z5rVUQOV94rM7EOa-eDAeQ=s0
Cornelis van der Lijn (1608?-79). Governor-General (1645-50),anoniem,," anonymous, Batavia",nl,1645 - 1675, Batavia, oil on panel,Rijksmuseum,1645 - 1675,https://lh4.ggpht.com/erfRMgGv2fTa3H7yR0oBYiADwmShiaX1XQtp1n5oGvQY3emVIs1R0DExDzUagLYE7YEq8ItEzKxJg8qc8td_vsZ14Qg=s0
Hendrik Brouwer (1581-1643). Governor-General (1632-36),anoniem,," anonymous, Batavia",nl,1632 - 1675, Batavia, oil on panel,Rijksmuseum,1632 - 1675,https://lh4.ggpht.com/7WZ4y2QSijFIUasgH882XkvLnC98gSzO9cLPhMHhgzhkpni0r-ME24F9upwtPaee1f53R9qaNBD8toYx9CBWms-_OAs8=s0
Governor-General Jan Pietersz Coen,anoniem,," anonymous, Batavia",nl,1620 - 1675, Batavia, oil on panel,Rijksmuseum,1620 - 1675,https://lh3.googleusercontent.com/PXV4OxOeTNVcEg3c2ZMr1rSZBR_irJkePuLgv-OH4empiiIzqcP7IxJUHXYk3TnayQrywls6o6t3M8_nWZidk7tEpQ=s0
Pieter de Carpentier (1588-1659). Governor-General (1623-1627),anoniem,," anonymous, Batavia",nl,1623 - 1675, Batavia, oil on panel,Rijksmuseum,1623 - 1675,https://lh6.ggpht.com/6hUxOr8HPeWmyZFv6IXDKQ4g3QOdwjiKmKz2RkcfQQc5MNM75GvxpfcgfEwuhNY_zzYWvsL5kj3f2LbjR2GXLRRy_w=s0
Karel Reyniersz (1604-53). Governor-General (1650-53),anoniem,," anonymous, Batavia",nl,1650 - 1675, Batavia, oil on panel,Rijksmuseum,1650 - 1675,https://lh3.ggpht.com/nR2UTk5ehW2lnq7cj1RGSDjG6cTIkEygY7K4Z0DGP6vTK6fOxCWJBet737jQm5IgLK3c1_5-A85ESSpftuv7d64ZVw=s0
Rycklof van Goens (1619-82). Governor-General (1678-81),Martin Palin,," attributed to Martin Palin, Batavia",nl,1680 - 1700, Batavia, oil on panel,Rijksmuseum,1680 - 1700,https://lh3.ggpht.com/765p9aGJ94rOqaFW3gsWd8xDauQP8T7tKP6qnjQG0vBLZhRd4bqk0Ulk1Sj0Dd9wJeIOtuVne78s1kdmNnrm9tVV=s0
Gerard Reynst (d. 1615). Governor-General (1614-15),anoniem,," anonymous, Batavia",nl,1614 - 1675, Batavia, oil on panel,Rijksmuseum,1614 - 1675,https://lh6.ggpht.com/ALRbhA2ZF-_8W8CYZkdiSxXBg82veZE_QEC_BhrQP1MAaDZQ_Gq_DshO2dZrlQWDAd5zOggGH6M55ueoW3Ve-UZfLQ=s0
Mary with child,Lucas van Leyden,," attributed to Lucas van Leyden (ca. Jun-1494 - Aug-1533), Leiden",nl,ca. 1530, Leiden, oil on panel,Rijksmuseum,ca. 1530,https://lh3.googleusercontent.com/R9gTj2icRQvjPoOPgRJkqHmhRtp6ycpo991ZmwfLnanSsSGcG7e2aVMNl-Pdmj0rxZfZG2ycD61DHuP5Y3hjhey9Ul4=s0
Portrait of Suzanna Moor (1608-57),anoniem,," anonymous, Northern Netherlands",nl,in of na 1629, Northern Netherlands, oil on canvas,Rijksmuseum,in of na 1629,https://lh6.ggpht.com/HBuuFGU-ORPhP3b2Q-t1Z2eDdZtOwRVya78qT_5NydZNDfC0d6JRdhBQ7pdW4NV9Yn844gOhUNtU9fXsITVAFY5Hn-k=s0
Joan Maetsuyker (1606-78). Governor-General (1653-78),Jacob Coeman,," Jacob Coeman (.... - Mar-1676), Batavia",nl,1663 - 1676, Batavia, oil on panel,Rijksmuseum,1663 - 1676,https://lh5.ggpht.com/KRjQ3qsOvejYvzkOM6cjdPFToS41NqNu5DreKqK4Qe1J8M6esTildUFZ2WROpCsVGJfPNVDfvwscSkBim0A5EDgTlbM=s0
Willem van Outhoorn (1691-1704),anoniem,," anonymous, Batavia",nl,1691 - 1710, Batavia, oil on panel,Rijksmuseum,1691 - 1710,https://lh3.googleusercontent.com/wSm580CkgftIf7mGN24HRfABcTv6HZYsHhGjw5Qky39QAYZ_evCVc68ilnZ5nfoB3xEGFe7yTV6iGbycg20Ryei36g=s0
Johannes Camphuys (1634-95). Governor-General (1684-91),Gerrit van Goor,," mentioned on object Gerrit van Goor (1634 - ca. 1694), Batavia",nl,1685, Batavia, oil on panel,Rijksmuseum,1685,https://lh3.googleusercontent.com/msEjA0p7io0jNpHfnCz4SQNP47pDbIF54XGHX5E37WuZv-jKyE_xOzOTgcWjLgaQTwZ-t0V_fWHfjj3SK1AXLZErvWQ=s0
Cornelis Speelman (1628-84). Governor-General (1681-84),Martin Palin,," attributed to Martin Palin, Batavia",nl,1680 - 1700, Batavia, oil on panel,Rijksmuseum,1680 - 1700,https://lh3.ggpht.com/UUnBuJJ2p9Cje0DDJvqQlNo6FyEhwQLqN3qSmSv7v_N8d5tAn1l0B8PF9aZYXHjZrLWIMMgKP5nk3BKefro_HQ618A=s0
Abraham van Riebeeck (1709-1713),anoniem,," anonymous, Batavia",nl,ca. 1710, Batavia, oil on canvas on cardboard,Rijksmuseum,ca. 1710,https://lh3.googleusercontent.com/HfUz1ylp8iNFZbyG5ipVHasyW4iiHhKcSuob9QaFflfqonWgxgBConjikJPnID0h5twvZryksD6O6lXagmtAOiNUSkk=s0
Mattheus de Haan (1725-1729),anoniem,," anonymous, Batavia",nl,1726, Batavia, oil on panel,Rijksmuseum,1726,https://lh3.googleusercontent.com/jzfj0P1HCFGecCyS_3c8WmQgpiJmD1szrJYK-j3CjMJXey0c7bAtb85g_tz5DyB5wFQPVnkHYP5rcR9epxoBKFz4qg=s0
Johannes Thedens (1741-1743),anoniem,," anonymous, Batavia",nl,ca. 1742, Batavia, oil on canvas,Rijksmuseum,ca. 1742,https://lh3.googleusercontent.com/H6IKGamgE40L_r0NA1lvnMF5Ujdhp9a2tIXOfYXMTkRbuVFvd1OHHAK3zamkL629n3Uil_ABgdXNoUMVvE5sy7cJdrg=s0
Dirk van Cloon (1730-1735),Hendrik van den Bosch,," mentioned on object Hendrik van den Bosch, Batavia",nl,1733, Batavia, oil on panel,Rijksmuseum,1733,https://lh3.googleusercontent.com/tWSg2pbdxsR8i6RhWNcxiU6boDz3kEz_497o0VXpdGLNXfm4VjPkASXhVYJ5wC9NwewffHLB8slS9d4Yz3zXxUxErxA=s0
Hendrik Swaardecroon (1718-1725),Hendrik van den Bosch,," mentioned on object Hendrik van den Bosch, Batavia",nl,1723, Batavia, oil on panel,Rijksmuseum,1723,https://lh3.googleusercontent.com/tnCs6GAwBWpOEWI8qOCONqqRNsHw6tgL0WaZ2vbY8yHMIYaADyBPKuKNsIMnevl0L7xwwHhpvLY0af-SshzuiQDdnXI=s0
Adriaan Valckenier (1737-1741),Theodorus Justinus Rheen,," mentioned on object Theodorus Justinus Rheen, Batavia",nl,1737, Batavia, oil on brass,Rijksmuseum,1737,https://lh3.googleusercontent.com/tTZsJ8_oNfh7b7ZoblmMIbSt5p3bmER1P2fLRlwJvnwMLDt1FdB9BCqOaRDUGeKXhdujiSAF3a0xgucrYPZLzhHGYxM=s0
Abraham Patras (1735-1737),Theodorus Justinus Rheen,," Theodorus Justinus Rheen, Batavia",nl,1737 - 1745, Batavia, oil on copper,Rijksmuseum,1737 - 1745,https://lh3.googleusercontent.com/VdxJ7Fx0x_2meIthLPByjMCheM4ddMqP5ubG_iQrZWZWJVY1eT_jAUeL0I0_bnuNQJ8cvmF0sT6HQq_VjOFy7r6iJLs=s0
